"id" "area" "biomass" "roads" "il_area" "uc_area" "pasture" "np" "ed" "mpa" "pland" "hydro" "pp" "prec_f" "temp_f" "af_lm" "af_ly" "ba_ly" "ba_lm" "da_ly" "da_lm" "prec_anom" "ahd" "temp_anom" "ba"
"106" 106 10806.0094546609 187.777891413717 0.012673342215625 0 4735.54782550295 5774.83320994394 680 965300.908349675 1.03034244e-07 79.8275139361042 1118.0543151795 2140.49910278447 1.98308849334717 301.910064697266 505 58 0 4.25 0 0.0965337999499765 0 4.22157921619363 0 47.3471851841538
"107" 107 10806.0094546609 172.750799555856 0 0 7880.97151063276 107.885538069974 190 757502.368011919 3.67870238e-07 79.6133173663742 1928.68777086791 554.654560390053 1.91908800601959 301.831604003906 15 5 0 0 0 0 0 50.0863266998022 0 0
"108" 108 10806.0094546609 181.755889080209 0.002232168825131 0 10644.2750296523 1352.72554527838 44 337539.139227543 1.91281329e-06 95.8931002938149 193.129665668919 5849.92415471258 2.0394184589386 301.83349609375 239 17 0 0 0 0 0 -55.8617373543103 0 0
"109" 109 10302.8658094281 107.403902519581 0.113905872390114 0 8943.97191836735 4207.72917195116 123 254694.373362422 5.58704114e-07 82.0964729182914 1553.05492549508 6742.20625805307 0.849571168422699 301.661804199219 383 148 0 0.75 0 0 0 -142.415259230942 0 0
"110" 110 6149.22258453181 112.544521176627 0.778814387814952 0 1098.62942269719 148311.63624198 2258 2243515.21466463 6.852136e-09 30.9775392225387 1292.40246536404 1422.78865141075 0.351245760917664 301.652465820312 218 414 0.25 0 0.323606048749026 0.752480995143911 0 -122.303429056837 0 0
"111" 111 4223.85040093147 91.2012975638724 0.769619020474584 0 804.480516100996 117095.800923439 1206 1973875.43000116 1.1717437e-08 41.1799572382762 238.141514127043 1121.60271455881 0.188040390610695 301.449859619141 90 201 0.75 0 0.763083651393331 0.601421721972175 0 -123.478008767984 0 0
"112" 112 829.479215419095 65.234208943259 0.159068929170756 0 642.978258151545 4905.39390670404 206 2220836.34398884 1.9082996e-08 58.3809312109995 106.908815091193 36.7975867415611 0.217892289161682 301.226470947266 2 6 0 0 0 0 0 -133.781853705645 0 0
"113" 113 5761.18243113091 256.367231403959 0.000658122784915 687.074183752927 0 72.08231848463 49 215548.264208118 9.22128832e-07 96.4719079232669 143.746511212901 19.2979224603596 8.12849998474121 298.628753662109 0 0 0 0 0 0 1 234.958148382043 0 0
"114" 114 10802.5999773212 242.11430809811 0 1582.42580163405 1146.64114491407 26.1810182460761 91 228254.105933869 9.35043706e-07 96.9194118800106 291.253068766885 51.8363913509877 7.72837257385254 298.954772949219 0 0 0 0 0 0 1 207.72652489462 0 0
"115" 115 10802.5999773212 232.445359896727 0 2560.26921911238 2728.66065045812 91.2577124179604 69 216941.924006222 1.231236588e-06 96.7394099327102 338.450489466966 219.452773963669 6.65277242660522 299.444915771484 0 0 0 0 0 0 0 240.367131060327 0 0
"116" 116 10802.5999773212 225.241726284063 0.002198679527909 5598.52304609549 1785.27185435497 682.582929630726 83 338970.655472904 9.98614927e-07 94.409046808777 563.370289823535 146.302337912867 6.20312595367432 299.659942626953 5 4 0 0 0 0 0 149.574267604895 0 0
"117" 117 10802.5999773212 213.999755658873 0.002487708298367 3693.00247459891 5486.17960406443 1120.15441888347 80 342560.02467461 1.024326714e-06 93.3128204705965 690.605760534455 128.004509228898 6.13864374160767 300.012603759766 2 0 0 0 0 0 0 206.998476329603 0 0
"118" 118 10802.5999773212 215.364810759495 0 1239.8051320908 5327.75943009418 51.4684863813715 11 39792.7800047344 7.907151663e-06 99.0718381385205 10.7062939671274 16.2532111377428 5.81248807907104 300.320159912109 1 0 0 0 0 0 0 213.811715608762 0 0
"119" 119 10802.5999773212 199.954406748558 0 0 6647.07588828165 67.2843233423118 22 175895.960826216 3.935022459e-06 98.5786183458931 43.0263792806349 6.69053839984216 4.47790479660034 299.858489990234 0 0 0 0 0 0 0 157.076909070824 0 0
"120" 120 10802.5999773212 198.523360795806 0.000819576967757 0 7136.61524442741 444.809245150117 80 255381.927093191 1.072593132e-06 97.7377789344855 208.654489635277 15.642139390752 4.32428455352783 300.035308837891 17 0 0 0 0 0 0 59.8107929787441 0 0
"121" 121 10802.5999773212 196.58238125484 0.001396059370194 28.9239393986356 7775.38567471562 931.793978410594 115 383759.087306984 6.29419047e-07 82.4234050830676 1852.89396731144 22.845907290969 5.4220552444458 300.183258056641 42 4 0 1.5 0 0 0 6.6812173609148 0 4.42496015757972
"122" 122 10802.5999773212 240.992717214252 0 7883.68743878563 2218.04618639921 979.956406500873 55 198893.454061532 1.511311928e-06 94.679131656583 531.184677660268 94.1119381181044 4.33093214035034 300.427673339844 7 0 0 0 0 0 0 35.1935336736985 0 0.458971031291358
"123" 123 10802.5999773212 222.348592744897 0.084497479050795 720.476316711228 4900.36594398334 27934.967758545 2685 1498473.13801328 2.3025667e-08 70.3994615167689 2447.20844392477 3110.49723769701 3.18680596351623 300.71337890625 121 24 0 0.25 0.103303670657069 0.367347007770175 0 2.09584478746381 0 0
"124" 124 10802.5999773212 272.808596902294 0.013810134177404 0 4633.7589934907 1928.63855912419 528 372885.791940915 1.53316237e-07 92.2060759001593 760.096996557249 222.956338114895 3.0467631816864 300.527801513672 3 2 0 0.25 0 0 0 -62.462553024292 0 0
"125" 125 10802.5999773212 259.62341017917 0.00101577133414 3789.27387519332 429.921779719466 964.766054617483 194 271307.539542291 4.40040174e-07 97.209092462264 84.1135127917743 1936.0553750558 2.66425275802612 300.892517089844 23 1 0 0 0 0.157149193451048 0 -130.58597342731 0 0.784210300224179
"126" 126 10802.5999773212 259.522615287488 0 3162.97577787008 6131.47447318717 5663.96667797613 91 249400.146047221 9.26068553e-07 95.989116881106 313.908542567023 3594.27494349529 2.40063786506653 301.676818847656 67 5 0 0 0 0.267446497784124 0 -178.442429018609 0 8.89619396075884
"127" 127 10802.5999773212 220.78627375683 0.045506580179417 0 4682.90889960344 61022.7709409695 971 1243042.01168161 6.5325342e-08 72.2293576282037 1745.50599044572 3423.52276946143 2.30449414253235 302.325164794922 430 97 0 9 0.140587248882168 1.46255489251228 0 -188.560315201854 0 22.4913311066478
"128" 128 10802.5999773212 190.574732519757 0.129579051417183 0 623.434102096628 208121.581474163 2677 1732269.27186404 1.7593165e-08 53.6450706406166 1334.87059425273 3961.31683829015 2.01214838027954 302.345672607422 1751 394 0.25 2.25 1.71936928718038 2.85494941866112 0 -196.795025771124 0 36.3051401219417
"129" 129 10802.5999773212 187.247492375504 0.18218618734991 0 1304.75203573336 354057.347183155 1937 1057938.64978995 2.3964636e-08 52.8583126290373 420.853117979797 3383.83647590538 1.60787630081177 302.058563232422 1223 486 0.75 4.5 1.86246872621778 3.72302816000342 0 -202.417100479573 0 1.17836478322654
"130" 130 10802.5999773212 176.671622160137 0.063688529673977 0 1021.10493932071 168306.864992695 1286 1296922.41444925 4.6336625e-08 67.8739043992047 1201.42916716699 5683.65066918128 1.47726988792419 301.896575927734 903 334 2 29 2.87506722794178 5.0641029431504 0 -209.465964815073 0 32.957436683246
"131" 131 10802.5999773212 190.610529731484 0.050350203387519 0 4243.2697849242 46415.013729812 690 927458.110514335 1.01223125e-07 79.5319559744673 1348.36368002059 3162.39811433111 1.8540061712265 301.712921142578 741 203 1 0.25 0 1.91413431767768 0 -172.193027404317 0 17.1336623111197
"132" 132 10802.5999773212 219.430768667822 0.025842590417634 0 3226.72886150417 16152.8832401307 711 866123.915894301 9.9014646e-08 80.187469011855 1314.29150913782 3133.58627127547 2.20840215682983 301.744567871094 475 159 0.5 2.25 0.200736869168279 1.24905768814245 0 -142.775485192126 0 17.8389160227484
"133" 133 10802.5999773212 187.914647022494 0.035348170169218 0 4369.95761467389 11488.8205494529 436 1021259.08299149 1.6793391e-07 83.3753594519657 924.868450337333 1678.05663553691 2.8058545589447 301.917144775391 467 147 0 1 0 0.402231659122761 0 -136.613534197395 0 0.660541628782604
"134" 134 10802.5999773212 171.878778405279 0.017658706047359 0 7173.46029368952 2627.30539074909 205 940462.78315838 3.43597972e-07 80.2309471294889 1378.1395685296 1297.90745612255 2.5547559261322 302.080963134766 377 70 0 1.25 0 0 0 -153.543093416426 0 1.37416382163651
"135" 135 10802.5999773212 144.408828128652 0.841256173029868 0 2693.73410905983 72639.8159313205 1695 1387175.96011945 2.3875103e-08 46.0816246714244 2772.81281581569 3532.11570023702 1.98632061481476 302.023223876953 482 356 2.25 4.25 0 0.0713563638405844 0 -122.420190319511 0 0
"136" 136 10802.5999773212 150.100693508129 1.0224587928531 0 68.0118264109874 513500.284431848 4929 1783590.6867162 3.039243e-09 17.0632462892468 247.132790773887 5570.47810459337 1.18061470985413 301.903930664062 874 1016 0 0 0.0808663641167272 0.21600701318393 0 -113.970638760349 0 0.123996088092444
"137" 137 10802.5999773212 133.649328252555 0.490457659845509 479.327034486567 0 624301.339870078 2379 857096.664194801 3.413915e-09 9.24826011868862 3.74905795937427 5680.83349041122 0.677557706832886 301.588409423828 605 890 0.25 0 0.586130419342506 1.74149443058415 0 -110.286069846448 0 1.59806060442765
"138" 138 10404.0476500849 111.601767452019 0.24572844388674 0 2277.53700232849 422689.133529668 2464 1529522.86512135 8.709553e-09 25.3811765802523 177.295661406915 3838.38717245728 0.549614191055298 301.236236572266 472 788 9 5.5 2.44737807527595 4.63538782455873 0 -161.944668302993 0 7.67764843728786
"139" 139 6746.08835980129 76.2399377492557 0.292361661288384 0 6469.53428239 67793.1966340827 603 1070973.1186974 2.017924e-08 22.188168233531 465.611250968501 2315.03726240076 0.316483646631241 301.231689453125 64 312 0 0 0 0 0 -229.51052700823 0 0.106854077486399
"140" 140 311.166681362372 29.7893711440703 0.550972717987721 0 311.166681362362 1310.935636606 94 2114689.51647836 9.692551e-09 36.0326456845127 28.5024417936413 49.7824582586455 0.107297018170357 301.074188232422 2 11 0 0.25 0 0 0 -242.98549336195 0 0
"141" 141 7651.00301408503 256.841293463283 0.000342155526361 121.88174229967 785.338463390756 319.801550919345 88 271995.933725623 6.81330462e-07 96.3697104547639 152.582306531433 8.00598178191598 8.26339054107666 298.896331787109 3 0 0 0 0 0 1 73.5597437402154 0 0
"142" 142 10796.3782799812 257.078206710745 0.002740539997267 609.498348461206 4350.57358707745 315.688040615422 110 158582.610695611 7.81427897e-07 97.9363015576537 172.883751221109 106.192201591788 7.7489824295044 299.065277099609 4 1 0 0 0 0 1 68.0020710013763 0 0
"143" 143 10796.3782799812 228.318153433963 0.007745205536656 4890.16800904195 1281.16301635049 2470.57876376371 67 291802.489519014 1.240995263e-06 94.7070683444053 442.416357802756 59.2393408032764 7.22589874267578 299.285003662109 18 16 0 0 0 0.107652004510378 1 59.634045080465 0 0
"144" 144 10796.3782799812 205.005654265732 0.006238266163829 805.074193383952 4229.47173634692 2339.03851762354 197 708322.997619286 3.96891486e-07 89.0840825897888 929.664163762389 271.363528819484 6.37921142578125 299.676574707031 25 13 0 0 0 0.104002044296983 0 55.269907668687 0 0.538366684174033
"145" 145 10796.3782799812 187.253395141287 0.007557485977889 519.208621883952 5363.01189674931 4743.98305334444 162 543885.707863352 4.82582337e-07 89.0479453521489 989.371426134973 287.36133881651 6.23439073562622 299.8583984375 23 8 0 0 0 0.0801346235707831 0 32.5608595850725 0 0
"146" 146 10796.3782799812 203.20841009147 0.003609546874898 429.159967580857 9648.33254958628 1817.41649634074 115 423425.160085527 6.91507236e-07 90.6059404250495 830.998591402137 13.7160360439036 6.52416563034058 300.181427001953 27 11 0 0 0 0 0 88.081175519709 0 0.294280258308302
"147" 147 10796.3782799812 213.236105137977 0 0 8476.12743393681 6.96567670947895 2 16634.4356685431 4.3816050659e-05 99.8161219067448 13.4477115943483 1843.44030706203 6.15137815475464 299.789733886719 0 0 0 0 0 0 0 88.9666823284117 0 0
"148" 148 10796.3782799812 217.103694846823 0 0 8736.79381720812 20.3612088430923 4 49081.2276297538 2.1883149841e-05 99.7314029297125 21.5934219582021 4649.4147713834 5.2136025428772 300.256500244141 0 0 0 0 0 0 0 24.6664329803551 0 0
"149" 149 10796.3782799812 218.113818117254 0 0 4484.71482406995 145.428001135606 12 117497.739111885 7.167653446e-06 97.9705874116889 166.690530179688 798.680181538638 5.0493369102478 300.483337402344 25 0 0 0 0 0 0 -34.96547622892 0 7.83763481786267
"150" 150 10796.3782799812 215.535899958872 0.026417757481964 0 9200.63097171765 6113.63156223235 224 654900.44042952 3.29202848e-07 84.0182642382892 1551.24287089256 1012.89123924307 4.77067422866821 300.761352539062 23 6 0 0.25 0 0.114082779410718 0 -71.5105889136331 0 1.81082085277739
"151" 151 10796.3782799812 215.403632942276 0.272444489178596 0 5352.32002791548 31673.6464263748 275 829188.791658071 2.78028164e-07 87.0881274018386 220.675934163367 3572.24145134799 3.66276788711548 301.17626953125 35 17 0 0 0.0792672905553505 2.12997268481191 0 -78.7165530302518 0 0.332345735190315
"152" 152 10796.3782799812 237.292285624383 0.077761501777594 5.88310521971123 2342.97418562185 15244.4727822392 209 548275.915837092 3.88843992e-07 92.5941996939264 223.799051721304 5027.94807070882 3.37496566772461 300.885314941406 36 5 0 0 0 0.091427357754942 1 -135.973082286169 0 2.23962973864317
"153" 153 10796.3782799812 216.075776795402 0.041737988705125 0 2386.63113991699 30685.6812797473 541 857241.598928958 1.24525993e-07 76.7352208167857 1616.52295723315 3834.33468875749 3.4848964214325 300.940643310547 416 42 0 0.25 0 1.3431692112978 0 -181.164105095692 0 2.81388499972222
"154" 154 10796.3782799812 203.405477295979 0.037022795342751 0 513.298317813407 50025.2671473883 1184 1529826.93850313 4.2911679e-08 57.8881018821814 3024.82680339323 3282.72454816479 3.15186214447021 301.433135986328 604 132 0 0 0 0.806184996909383 0 -181.705367997376 0 6.45974683136962
"155" 155 10796.3782799812 231.31092095422 0.18165336879851 174.819535142456 1503.43899214545 66442.017989804 951 1174775.24183619 5.601435e-08 60.6760480787762 2463.24230948146 2919.11304006468 2.46249938011169 302.143920898438 527 209 0 0.5 0.0736168616595999 1.87432741558232 0 -195.979760302071 0 124.283321047651
"156" 156 10796.3782799812 212.612993096603 0.114097166629286 337.574379063799 3402.13815131319 46202.6191855841 993 1202882.23655048 4.4336152e-08 50.1613658502506 3355.37891401621 445.834851228621 2.28168988227844 302.295013427734 474 168 1.5 0 0 0.965472340824835 0 -200.90182684267 0 12.4784234167126
"157" 157 10796.3782799812 193.321925644671 0.440657505910881 0 506.044623757734 127287.739868376 2424 1849154.4373921 1.4438882e-08 39.8660900332242 3081.08155318987 3699.52010963783 1.77053916454315 301.803588867188 1424 397 3.5 6.25 9.25621770312477 7.42688698966322 0 -205.176313490895 0 65.7003041340716
"158" 158 10796.3782799812 272.65370584645 0.076334678798796 0 3370.37618195088 66140.6185167978 1341 1412948.0525576 5.1629521e-08 78.8840093667492 321.881898366786 3642.69486704908 1.6711630821228 301.217468261719 1141 267 0 16.25 0.897209877191429 4.6032681916887 0 -202.192605054279 0 4.81380739376047
"159" 159 10796.3782799812 265.068749225152 0.05096383965756 22.9169494257779 6746.38736914439 141022.8040898 1144 1255919.80161648 5.5594435e-08 72.4427306135694 372.708193175881 2180.09292349887 1.94280827045441 300.863830566406 477 393 2.75 10.25 1.14010078640113 3.43277390349962 0 -204.047621440359 0 1.42884799684353
"160" 160 10796.3782799812 260.193548346313 0.142803575218791 0 1250.25826578536 157292.889321617 1152 1069667.45137137 5.6088728e-08 73.6190437901458 691.657804327974 6589.03683082925 2.29592323303223 301.054534912109 2677 530 11.25 53.75 1.9646084048436 5.94524602332995 0 -199.569360939089 0 15.2848716898692
"161" 161 10796.3782799812 244.511944098554 0.058279729968719 0 0 38923.1298099898 487 834144.511951149 1.60777858e-07 89.1851744478139 241.133983696836 6051.31699123812 2.40917539596558 301.496734619141 705 218 2.75 8 2.95233000805986 3.64618820853073 0 -222.209151945616 0 0.981406342896705
"162" 162 10796.3782799812 186.274770733739 0.137898746131165 52.5848064434669 842.744393325496 101304.426188811 751 1184214.82581714 7.1325536e-08 61.0305220123879 575.765611431678 4292.27453360542 2.45325684547424 301.887237548828 2120 900 4.75 1 0.841568054380361 1.24185191885835 0 -224.104458242242 0 30.6888506269977
"163" 163 10796.3782799812 172.720271982267 0.289486934698723 35.5001661536003 0 277735.908278026 2749 1998019.00686332 1.4560323e-08 45.5914308822294 28.5287153458908 7847.42997195402 2.70116972923279 302.024078369141 1081 783 2 3.75 0.68730169138868 3.73804097866415 0 -189.980929538484 0 5.60368609714061
"164" 164 10796.3782799812 157.651466223839 0.370310264248723 23.0636592542094 0 447057.845642649 2502 1488297.84733451 1.0664504e-08 30.401154828173 45.5731071277178 7670.59969292029 2.01494073867798 301.840789794922 968 743 0.5 0.5 0.181362827794359 8.41084040968868 0 -205.538803276263 0 45.3808074208006
"165" 165 10796.3782799812 185.202807196632 0.335278060493284 3056.60507686603 0 368830.244408335 2593 1393243.48476859 1.4428939e-08 42.6161653930985 8.13525555175492 4015.87433772628 1.115398645401 301.550567626953 538 646 1 1 2.04425714955318 6.09746100232899 0 -193.166031215623 0 265.570253308848
"166" 166 10796.3782799812 193.560750065552 0.216324139585854 3228.49974349644 0 599124.105030493 1580 762079.503236741 1.7874626e-08 32.1777856720109 12.7420716956143 3980.91925357785 0.721416234970093 301.177490234375 943 565 0 1.5 0.551597871152477 1.9998152207877 0 -212.041556195209 0 50.3142875942311
"167" 167 10796.3782799812 68.8971632290899 0.538931274208188 0 9234.62756353752 296409.190768732 1543 753180.661378093 1.5388624e-08 27.0460082327574 597.557844310117 3845.28387134228 0.431539088487625 301.624176025391 512 876 0 0 0.235000189460958 1.40292538527214 0 -241.211574812675 0 1.68129110492182
"168" 168 6416.65667774504 66.8040902352428 1.38272356550327 0 5361.00130158622 66545.0267405101 1195 1753196.44952472 1.7436996e-08 39.9411311484748 2069.36729836022 1720.92354966711 0.217946961522102 301.748626708984 78 82 0 0 0 0 0 -231.32880967388 0 0.433531018767434
"169" 169 401.051190257916 36.3435259856748 0.004867318629771 0 374.177009071583 626.115544870458 58 1311565.43900908 1.5964435e-08 28.3774949640894 279.027291776487 0 0.216502502560616 301.696136474609 0 0 0 0 0 0 0 -239.132627050082 0 0
"170" 170 9582.805076398 254.289350748606 0.010672167356322 5046.39557357708 0 2642.00353146423 366 601855.077035503 1.95366456e-07 91.6617130946059 263.893767355004 11.5654466334093 8.07608318328857 299.1787109375 30 8 0 0 0 0 1 -47.1920162472563 0 0
"171" 171 10787.3456229387 238.738789686076 0.018276914738203 2549.83849619174 0 3722.80536388348 120 270503.306009708 6.94993824e-07 94.9947618710333 325.136996275069 268.333416020903 7.1445198059082 299.231384277344 24 16 0 0.75 0 0.0823218776046977 1 -59.0530202430591 0 0
"172" 172 10787.3456229387 230.473165626957 0.00699603697123 1128.11184096879 5153.17439624746 1595.69200138224 138 467608.595380187 6.0298701e-07 94.7545064006636 393.528235443046 1090.84385932169 7.22907781600952 299.303314208984 26 11 0 0 0 0.092715037607615 1 -16.755909156271 0 0
"173" 173 10787.3456229387 228.10164836163 4.7265744268e-05 2504.85960604174 11.0220806410091 224.5889722663 27 306954.497114722 3.179525578e-06 97.7830442753674 150.922815731534 2902.8559056603 7.13473033905029 299.533233642578 4 0 0 0 0 0.0843112622772603 0 38.8184291913569 0 0.445827413220044
"174" 174 10787.3456229387 228.597636629151 0.004737337546172 376.044420683654 2861.35391955537 4174.39248690285 79 258425.751620002 1.087043805e-06 97.7883159842654 116.968861570948 1008.65460832182 6.95235013961792 299.763580322266 7 1 0 0 0 0 0 -28.2886919143127 0 0
"175" 175 10787.3456229387 216.555740337392 0.047613028165261 176.14320360458 2530.85254325034 16801.7892243723 595 753186.787113934 1.1856274e-07 80.3531042502969 1043.92446000987 826.759902062381 7.10977983474731 299.807586669922 189 117 0 0 0 0.0669102021347755 0 -87.418676800198 0 4.41673324748123
"176" 176 10787.3456229387 213.026373535931 0.000796976063409 19.0613289052798 1327.19069972709 2359.6564845381 101 499272.624119048 7.38703057e-07 84.9579649615384 1329.83893660609 978.850428672411 7.16489458084106 299.962738037109 23 21 0 0 0.105782264809344 0.194195112553595 0 -63.0244077381335 0 0.515890671904756
"177" 177 10787.3456229387 219.515706184446 0.000535871022715 5.08150808975101 0 558.840180096881 86 418773.679104626 8.86679858e-07 86.8565872766177 1252.80809268475 774.488732540994 6.39559936523438 300.350952148438 30 11 0 0.25 0 0 0 -99.2742554091351 0 1.85199679182523
"178" 178 10787.3456229387 208.448441002649 0.020974894702151 1.65780350545057 0 7560.57042471678 142 477492.696025099 5.44845928e-07 88.0997923052064 840.518071686196 2533.18085573918 6.14183330535889 300.4951171875 73 8 0 6.25 0 0.379975607932915 0 -99.9862635498892 0 18.3427310594617
"179" 179 10787.3456229387 176.680496990897 0.104423948182024 117.649774712301 729.63054734623 52312.7232039727 626 1114559.25854701 1.02579016e-07 73.1425891181989 1718.01844188018 847.551647051077 5.64142513275146 300.759460449219 205 35 0 1.75 0.279655080082546 0.617281317233028 0 -125.451786855508 0 1.83828221218009
"180" 180 10787.3456229387 171.340197823301 0.624792662671461 283.500344874875 1298.57628584762 96592.888417736 1029 1354498.41300591 4.6975029e-08 55.0421338427242 1868.05930988509 2884.15354647189 4.3497838973999 301.300506591797 765 68 0 1 0.178803539766253 2.23519121975094 0 -174.602562502811 0 43.5683937770737
"181" 181 10787.3456229387 163.496336718163 0.09036465346368 1044.99230717426 132.798516934153 119957.547526558 1969 1866821.05954938 2.4780096e-08 55.5758565082105 2132.75105167707 3110.75119630793 3.50251364707947 301.241760253906 1335 166 0 5.25 0.264969656565056 2.31663190700162 1 -217.821372372952 0 62.3787224970341
"182" 182 10787.3456229387 205.613621099121 0.054214895378933 28.0218759042614 1398.30282644857 41399.6800319195 660 1260412.67554734 8.8230211e-08 66.3092449913443 1840.43796545364 2169.99973670201 3.87677788734436 300.929443359375 634 96 0.25 0 0 0.142325829371355 0 -202.088971510488 0 21.9262238203731
"183" 183 10787.3456229387 236.314108098774 0.0200101803872 4017.91264655931 378.398921761769 20443.1190889692 418 767202.470711658 1.70280729e-07 81.0735611205643 811.751481870288 2948.23811746339 3.3509509563446 300.961181640625 165 50 0 1.25 0 0.594708349038648 0 -166.01840349387 0 4.76121111897227
"184" 184 10787.3456229387 268.077471237358 0.059711947281298 1681.91331148382 1759.80927132201 18850.3047687861 239 286216.364213939 3.50400588e-07 95.362045577583 74.5410880624579 4366.94625033828 2.42567491531372 301.158630371094 95 8 0 0.25 0.345249047148729 1.02491508944784 0 -176.075230807149 0 1.05673055419572
"185" 185 10787.3456229387 247.212393316363 0.043349572120784 388.239613190623 7052.90371033198 51527.4202461198 794 729106.519534096 8.9227461e-08 80.6968358736063 944.638737581378 1000.91307468697 2.21620488166809 301.050842285156 573 126 0.5 1.5 2.18694614586735 3.38079154356701 0 -184.478589364366 0 104.46809175147
"186" 186 10787.3456229387 245.450015782558 0.20918181258414 0 465.820387116542 262483.297599979 2139 1717791.16552026 2.6331916e-08 64.1366215940833 25.5153953805761 3886.2061695626 1.9643486738205 300.512237548828 2999 415 3.75 36.75 23.2974153042274 30.5127716292003 0 -190.427951313599 0 131.420039794293
"187" 187 10787.3456229387 248.500216671036 0.245092716207547 1387.82299729327 0 301275.71113622 2395 1707071.05749374 2.1856815e-08 59.6252019891712 28.0907388918776 3924.61938491489 1.95144724845886 299.996978759766 1592 575 2.25 13.25 5.96782402425352 10.6050471278984 0 -193.384398484164 0 61.199304273969
"188" 188 10787.3456229387 222.296396999982 0.357827776032733 2087.96549245316 0 433703.077281446 3931 1701458.51594159 8.762595e-09 39.2237031425931 444.50779240803 4329.08551900287 1.97703456878662 299.7958984375 435 257 0 2.75 1.4137398643633 7.97809416143101 0 -214.269635627144 0 0.413233394311009
"189" 189 10787.3456229387 235.938429260526 0.275145258560043 1178.02425375079 0 409837.39796817 3761 2049355.73605509 1.0935646e-08 46.847371134615 496.638047444621 5498.15738996622 2.04552459716797 299.997131347656 1939 625 0 1.5 1.56673531310354 4.66636797420007 0 -212.348626854017 0 0.251923282141025
"190" 190 10787.3456229387 250.555937470227 0.237582039576197 0 0 498752.681000786 3418 1632288.18336148 1.1451939e-08 44.5721837182926 0 5175.55287994051 2.1700427532196 300.649810791016 4741 1044 6.75 120.75 18.3615748299124 5.76584657910594 0 -245.817653853294 0 2.515686009709
"191" 191 10787.3456229387 199.498523513747 0.235923315714971 217.022161091241 1430.80788875354 383544.42733114 3670 1703974.49802754 1.1226415e-08 46.9293610306266 578.589951950895 5370.66524996303 2.45076847076416 301.207733154297 1590 492 6.5 43.5 1.2181671869205 1.85394494168861 0 -252.888973048519 0 6.64147984036414
"192" 192 10787.3456229387 207.589914554439 0.140512678562192 971.121973361835 0 341620.170990935 1577 1051438.04704238 3.1059363e-08 55.774676879185 16.5272878539659 9366.84673777612 2.62926506996155 301.4794921875 979 340 3.5 13.25 1.03663594589404 3.97843787789079 0 -252.875288030778 0 134.82739959739
"193" 193 10787.3456229387 201.649769614663 0.195538196877386 185.8509730109 0 254161.548962524 1182 1019193.80301842 3.8402194e-08 51.7024330944329 15.0450644283364 9734.22473734249 1.91099107265472 301.664916992188 369 425 0 5.5 0.599419245300806 3.13706586229953 0 -265.620392582753 0 20.472785600092
"194" 194 10787.3456229387 194.891935285495 0.149958195626926 882.638913513319 2198.41619865316 272082.444591207 900 1047870.82980219 4.8377669e-08 49.5792873330877 0.380563088591848 7275.16844469406 1.35136187076569 301.605377197266 213 288 1.5 0 0.662236122795024 1.21321202863844 0 -260.913943443382 0 30.6970683666126
"195" 195 10787.3456229387 224.446561962884 0.312581079529315 3396.44247917022 6.04752393037206 652306.311754129 851 680847.972601015 2.6195407e-08 25.3917230973485 0.0426901515545087 4748.22096681549 0.924447774887085 301.424011230469 855 492 0.25 1 0 0.683963092660468 0 -258.366948466552 0 8.21479257838213
"196" 196 10693.3816969014 42.5970035956888 0.505049129914827 101.103188189872 7293.75991461335 465419.407755412 1533 856895.180247436 1.8810445e-08 33.1252477826953 1058.68302420617 4693.18017829178 0.687329173088074 302.256866455078 1373 746 0 1.25 0.0637036996694544 0 0 -264.320087860554 0 0.623703034099785
"197" 197 2395.64358458263 100.717743757771 0.651692164929531 0 1117.67669773219 72958.4528906283 471 2288495.76882063 2.4118845e-08 58.273973964469 93.993532209671 1221.68112849356 0.365013152360916 303.011688232422 194 153 0 0 0 0 0 -254.611139924098 0 1.22969748610095
"198" 198 1623.04537672294 280.879604502587 0 0 0 0.445009148541291 17 153386.24070974 7.71205308e-07 99.1712054467549 13.5314067836146 1489.80058094929 8.69476699829102 299.306549072266 0 0 0 0 0 0 0 32.0141184771502 0 0
"199" 199 5278.58409227984 268.661376879982 0.001824094580619 3336.37026243379 0 113.38810368876 42 333881.39650523 9.99806943e-07 97.6285426193588 59.9723114806739 1254.14031480645 8.40051364898682 299.178985595703 1 0 0 0 0 0 0 -24.6005574444819 0 0
"200" 200 7619.7595178364 256.423180339757 0.066008322119933 2716.79179282716 0 2391.75380750956 210 492463.84834392 2.78857645e-07 94.3494867437838 152.075177608256 303.537974108344 8.63877582550049 299.140899658203 6 4 0 0 0 0 1 -54.0954486472934 0 0
"201" 201 10761.25741909 257.271529766023 0.020584838664297 4151.82893176397 368.302233351085 3387.53764537166 397 560657.715291467 2.05097197e-07 92.8681485334988 355.732039292931 150.410244743208 8.41014099121094 299.200531005859 35 16 0.25 0 0 0 1 -47.8346518730523 0 0
"202" 202 10775.5038370142 266.676548970061 4.4433963227e-05 12.1403773239844 3534.04931861283 29.5999659267495 78 187816.88498045 1.115173613e-06 99.1058270644481 66.7551904365267 313.092039064855 7.76001453399658 299.202758789062 0 0 0 0 0 0 1 -67.0141039954291 0 0
